month_end,account_id,account_name,subsidiary_id,subsidiary_name,account_number,account_full_name,category,bs_flag,category_sorting,bs_flag_sorting,subsidiary_country,year,quarter,quarter_name,month,month_name,std_amount,std_amount_gbp,subsidiary_currency,is_year_end,is_quarter_end,account_type_name,ns_category,ns_bs_flag,ns_category_sorting,ns_bs_flag_sorting,ns_std_amount,ns_std_amount_gbp
31/03/2022,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2022,1,Qtr 1,3,Mar,-3994070.4,-3994070.4,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,-3994070.4,-3994070.4
31/05/2022,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2022,2,Qtr 2,5,May,-3994070.4,-3994070.4,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,-3994070.4,-3994070.4
31/07/2022,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2022,3,Qtr 3,7,Jul,-3994070.4,-3994070.4,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,-3994070.4,-3994070.4
31/08/2022,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2022,3,Qtr 3,8,Aug,-3994070.4,-3994070.4,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,-3994070.4,-3994070.4
31/10/2022,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2022,4,Qtr 4,10,Oct,-3994070.4,-3994070.4,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,-3994070.4,-3994070.4
31/12/2022,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2022,4,Qtr 4,12,Dec,283814100,283814100,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,283814100,283814100
31/01/2023,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2023,1,Qtr 1,1,Jan,147359174.4,147359174.4,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,147359174.4,147359174.4
31/03/2023,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2023,1,Qtr 1,3,Mar,44497863.2,44497863.2,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,44497863.2,44497863.2
31/05/2023,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2023,2,Qtr 2,5,May,64797311.2,64797311.2,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,64797311.2,64797311.2
31/07/2023,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2023,3,Qtr 3,7,Jul,57952416.8,57952416.8,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,57952416.8,57952416.8
31/08/2023,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2023,3,Qtr 3,8,Aug,59053065.6,59053065.6,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,59053065.6,59053065.6
31/10/2023,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2023,4,Qtr 4,10,Oct,21628599.2,21628599.2,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,21628599.2,21628599.2
31/12/2023,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2023,4,Qtr 4,12,Dec,264857491.9,264857491.9,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,264857491.9,264857491.9
31/01/2024,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2024,1,Qtr 1,1,Jan,264857491.9,264857491.9,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,264857491.9,264857491.9
31/03/2024,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2024,1,Qtr 1,3,Mar,264857491.9,264857491.9,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,264857491.9,264857491.9
31/05/2024,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2024,2,Qtr 2,5,May,264857491.9,264857491.9,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,264857491.9,264857491.9
31/07/2024,424,Contract Work In Progress,18,ACME Corp,83350,83350 - Contract Work In Progress,Work in Progress for Third Parties,Assets,6,1,UK,2024,3,Qtr 3,7,Jul,264857491.9,264857491.9,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,264857491.9,264857491.9
31/12/2017,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2017,4,Qtr 4,12,Dec,240,240,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/01/2018,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2018,1,Qtr 1,1,Jan,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/03/2018,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2018,1,Qtr 1,3,Mar,240,240,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/05/2018,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2018,2,Qtr 2,5,May,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/07/2018,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2018,3,Qtr 3,7,Jul,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/08/2018,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2018,3,Qtr 3,8,Aug,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/10/2018,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2018,4,Qtr 4,10,Oct,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/12/2018,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2018,4,Qtr 4,12,Dec,240,240,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/01/2019,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2019,1,Qtr 1,1,Jan,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/03/2019,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2019,1,Qtr 1,3,Mar,240,240,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/05/2019,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2019,2,Qtr 2,5,May,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/07/2019,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2019,3,Qtr 3,7,Jul,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/08/2019,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2019,3,Qtr 3,8,Aug,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/10/2019,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2019,4,Qtr 4,10,Oct,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/12/2019,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2019,4,Qtr 4,12,Dec,240,240,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/01/2020,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2020,1,Qtr 1,1,Jan,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/03/2020,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2020,1,Qtr 1,3,Mar,240,240,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/05/2020,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2020,2,Qtr 2,5,May,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/07/2020,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2020,3,Qtr 3,7,Jul,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/08/2020,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2020,3,Qtr 3,8,Aug,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/10/2020,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2020,4,Qtr 4,10,Oct,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/12/2020,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2020,4,Qtr 4,12,Dec,240,240,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/01/2021,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2021,1,Qtr 1,1,Jan,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/03/2021,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2021,1,Qtr 1,3,Mar,240,240,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/05/2021,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2021,2,Qtr 2,5,May,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/07/2021,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2021,3,Qtr 3,7,Jul,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/08/2021,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2021,3,Qtr 3,8,Aug,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/10/2021,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2021,4,Qtr 4,10,Oct,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/12/2021,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2021,4,Qtr 4,12,Dec,240,240,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/01/2022,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2022,1,Qtr 1,1,Jan,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/03/2022,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2022,1,Qtr 1,3,Mar,240,240,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/05/2022,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2022,2,Qtr 2,5,May,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/07/2022,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2022,3,Qtr 3,7,Jul,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/08/2022,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2022,3,Qtr 3,8,Aug,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/10/2022,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2022,4,Qtr 4,10,Oct,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/12/2022,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2022,4,Qtr 4,12,Dec,240,240,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/01/2023,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2023,1,Qtr 1,1,Jan,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/03/2023,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2023,1,Qtr 1,3,Mar,240,240,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/05/2023,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2023,2,Qtr 2,5,May,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/07/2023,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2023,3,Qtr 3,7,Jul,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/08/2023,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2023,3,Qtr 3,8,Aug,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/10/2023,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2023,4,Qtr 4,10,Oct,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/12/2023,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2023,4,Qtr 4,12,Dec,240,240,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/01/2024,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2024,1,Qtr 1,1,Jan,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/03/2024,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2024,1,Qtr 1,3,Mar,240,240,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/05/2024,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2024,2,Qtr 2,5,May,240,240,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/07/2024,805,Capital shares in affiliated companies,18,ACME Corp,87300,87300 - Capital shares in affiliated companies,Investments,Assets,8,1,UK,2024,3,Qtr 3,7,Jul,240,240,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,240,240
31/12/2018,116,Undeposited Funds,18,ACME Corp,6005,6005 - Undeposited Funds,Other Receivables,Assets,4,1,UK,2018,4,Qtr 4,12,Dec,2171.528,2171.528,GBP,1,1,Other Current Asset,Other Current Asset,Assets,3,1,2171.528,2171.528
31/05/2019,116,Undeposited Funds,18,ACME Corp,6005,6005 - Undeposited Funds,Other Receivables,Assets,4,1,UK,2019,2,Qtr 2,5,May,0.056,0.056,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,0.056,0.056
31/07/2019,116,Undeposited Funds,18,ACME Corp,6005,6005 - Undeposited Funds,Other Receivables,Assets,4,1,UK,2019,3,Qtr 3,7,Jul,0.056,0.056,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,0.056,0.056
31/08/2019,116,Undeposited Funds,18,ACME Corp,6005,6005 - Undeposited Funds,Other Receivables,Assets,4,1,UK,2019,3,Qtr 3,8,Aug,0.056,0.056,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,0.056,0.056
31/10/2019,116,Undeposited Funds,18,ACME Corp,6005,6005 - Undeposited Funds,Other Receivables,Assets,4,1,UK,2019,4,Qtr 4,10,Oct,0.056,0.056,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,0.056,0.056
31/05/2021,641,Temporary Holding,18,ACME Corp,88100,88100 - Temporary Holding,Other Receivables,Assets,4,1,UK,2021,2,Qtr 2,5,May,1002800,1002800,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,1002800,1002800
30/06/2017,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2017,2,Qtr 2,6,Jun,149936.328,149936.328,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,149936.328,149936.328
30/09/2017,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2017,3,Qtr 3,9,Sep,1272697.536,1272697.536,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,1272697.536,1272697.536
30/11/2017,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2017,4,Qtr 4,11,Nov,3187904.664,3187904.664,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,3187904.664,3187904.664
30/04/2018,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2018,2,Qtr 2,4,Apr,6274115.392,6274115.392,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,6274115.392,6274115.392
30/06/2018,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2018,2,Qtr 2,6,Jun,10325352.62,10325352.62,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,10325352.62,10325352.62
30/09/2018,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2018,3,Qtr 3,9,Sep,16754934.06,16754934.06,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,16754934.06,16754934.06
30/11/2018,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2018,4,Qtr 4,11,Nov,22480633.25,22480633.25,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,22480633.25,22480633.25
30/04/2019,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2019,2,Qtr 2,4,Apr,5813026.176,5813026.176,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,5813026.176,5813026.176
30/06/2019,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2019,2,Qtr 2,6,Jun,15342032.68,15342032.68,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,15342032.68,15342032.68
30/09/2019,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2019,3,Qtr 3,9,Sep,4829152.528,4829152.528,GBP,0,1,Other Current Asset,Other Current Asset,Assets,3,1,4829152.528,4829152.528
30/11/2019,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2019,4,Qtr 4,11,Nov,9079360.76,9079360.76,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,9079360.76,9079360.76
30/04/2020,416,Inventory Increase GBP,18,ACME Corp,83100,83100 - Inventory Increase GBP,Inventory,Assets,5,1,UK,2020,2,Qtr 2,4,Apr,27580654.74,27580654.74,GBP,0,0,Other Current Asset,Other Current Asset,Assets,3,1,27580654.74,27580654.74
